9	81	91	93	20
49	57	63	89	40
76	60	59	31	80
64	37	73	2	8
92	97	77	53	33
15	26	92	44	83
80	28	40	75	86
60	55	92	27	39
94	38	54	52	62
86	64	26	6	91
75	1	44	11	18
11	4	85	52	80
2	66	58	17	90
19	66	12	47	47
5	24	4	14	40
94	67	25	22	90
70	8	33	32	99
79	90	67	97	22
56	14	63	97	98
8	71	56	37	51
57	51	18	49	3
26	95	59	75	16
59	62	18	49	54
21	45	69	86	83
89	78	36	13	20
88	4	82	6	91
19	18	69	83	25
6	50	42	47	63
53	52	20	20	86
16	38	45	87	2
25	44	48	97	1
61	48	29	27	5
62	15	77	63	56
3	64	89	98	48
36	72	52	69	1
60	15	27	26	23
95	44	94	35	100
5	99	11	22	59
83	1	71	23	100
40	42	17	98	17
71	14	40	32	20
49	75	98	22	57
26	48	63	90	46
70	91	86	21	49
80	49	6	6	91
39	52	97	4	69
82	40	63	13	56
87	16	49	27	28
33	93	18	1	38
35	72	90	44	85
30	63	85	99	16
45	97	96	89	29
62	82	99	68	11
94	18	72	82	1
80	2	32	17	70
91	78	68	14	59
65	4	9	30	2
50	40	57	21	26
50	52	71	61	48
85	44	99	37	69
54	96	82	32	64
80	71	96	86	81
57	41	86	76	22
12	91	21	57	61
22	61	5	33	65
33	94	9	41	17
78	86	65	20	36
50	69	14	64	2
63	78	12	69	8
96	5	1	87	85
66	76	24	80	67
33	75	80	47	89
66	8	94	8	58
2	11	16	65	25
83	73	97	6	52
80	4	41	34	51
22	24	16	97	6
62	70	16	20	78
22	75	48	1	73
78	24	19	12	91
61	77	16	37	19
67	1	27	65	71
32	68	37	34	6
78	43	41	49	75
53	94	22	13	83
71	84	5	69	1
41	13	15	51	95
50	16	22	13	87
69	12	22	59	49
73	63	57	71	82
23	5	55	86	43
100	94	31	14	28
29	96	59	94	24
68	70	90	64	93
45	92	37	78	68
78	33	100	11	17
68	48	33	71	37
13	84	19	1	67
98	33	93	86	71
31	7	83	65	64
89	34	62	40	40
46	29	76	99	15
91	89	72	18	74
58	32	96	96	93
1	63	91	39	31
12	33	1	21	49
10	87	52	62	94
47	43	63	40	92
55	59	8	81	56
13	11	34	33	88
77	81	36	94	19
35	61	16	52	49
14	91	46	71	71
84	40	40	96	5
94	22	32	36	66
97	15	59	79	53
58	65	80	26	94
63	47	46	41	77
7	40	38	1	24
19	92	7	3	28
57	24	11	41	3
55	96	76	84	75
1	2	64	22	50
13	75	96	83	93
55	42	61	94	93
23	73	45	100	50
75	60	33	80	56
48	18	51	78	97
89	92	47	23	40
81	16	11	64	68
82	86	85	76	72
86	88	72	34	21
91	55	47	93	90
74	24	32	58	41
53	6	74	4	12
10	35	81	59	67
96	14	6	92	60
47	72	96	29	20
31	92	5	30	35
37	89	25	36	77
71	7	82	28	24
36	91	55	75	88
19	98	13	7	65
91	24	51	78	78
91	42	88	22	13
98	52	10	9	19
43	60	48	10	29
62	81	74	61	70
45	13	30	40	96
54	50	49	35	83
26	44	83	13	26
34	37	23	22	18
38	92	97	55	18
85	84	86	52	16
96	79	29	10	54
13	22	1	12	94
87	15	52	98	56
59	85	5	55	24
48	59	70	63	19
67	85	96	7	77
5	54	6	57	62
31	23	62	8	41
18	19	74	99	53
17	72	94	12	44
33	20	92	53	46
18	87	70	33	43
47	4	51	66	42
86	60	56	76	41
19	65	6	21	63
35	84	89	78	77
8	59	52	92	50
20	49	35	68	56
83	46	100	83	97
92	95	71	79	18
36	86	15	51	20
81	4	18	10	39
40	44	40	58	86
95	76	31	41	47
37	34	75	49	82
95	92	91	41	48
68	71	18	51	89
100	14	24	81	69
81	46	11	55	78
83	2	50	32	4
68	58	55	32	25
31	76	63	62	30
76	23	23	4	92
71	23	65	45	59
28	63	15	9	98
33	24	5	22	95
19	21	15	2	6
11	25	65	88	51
93	49	28	97	73
79	53	7	20	50
2	10	74	7	89
19	36	46	57	8
45	79	32	16	91
87	78	76	25	76
85	21	77	22	78
31	95	86	12	29
20	33	36	27	39
2	42	80	59	74
74	85	31	62	25
1	31	95	38	36
52	73	18	69	69
42	58	46	49	47
92	36	8	93	14
66	33	83	53	30
3	87	55	55	40
24	50	77	82	17
97	49	95	36	29
5	83	57	47	12
85	70	14	75	10
98	39	32	100	17
42	49	49	37	78
34	69	47	40	63
69	13	4	65	46
85	70	99	84	43
32	12	37	2	32
28	13	73	22	22
63	17	10	67	70
95	92	87	83	12
5	29	12	91	38
37	60	12	66	32
44	7	2	84	94
11	22	6	81	99
29	89	53	90	24
18	85	11	75	61
87	43	78	5	41
56	16	56	19	1
95	80	24	39	2
50	42	52	40	59
59	9	84	3	24
33	31	48	40	22
5	9	45	70	21
34	54	9	65	3
53	21	32	24	73
82	23	97	70	71
41	38	91	41	89
35	9	69	100	90
31	9	60	58	88
16	54	25	60	49
35	91	53	77	32
34	93	27	95	42
5	77	46	41	55
4	22	37	86	15
12	21	96	23	49
47	91	48	6	35
52	72	19	27	95
76	65	76	94	53
80	70	65	43	60
24	20	30	44	56
60	42	35	93	72
31	34	97	26	78
24	6	3	88	90
81	63	49	82	90
30	70	95	89	87
72	17	27	20	26
55	3	85	87	67
68	2	30	83	64
62	25	62	19	33
1	63	46	35	74
51	99	30	91	36
19	10	5	34	72
18	95	69	98	69
82	78	19	77	51
49	31	41	9	7
31	3	1	70	93
17	23	47	77	84
14	96	80	77	16
48	11	31	27	39
42	88	16	31	9
37	44	63	42	24
28	80	65	9	80
45	41	52	94	50
16	3	13	72	41
92	65	96	30	11
69	41	63	85	33
10	70	69	82	4
2	83	55	16	59
77	97	50	61	75
73	24	56	25	1
30	94	98	26	72
41	27	62	18	46
10	24	12	55	27
40	38	10	38	2
76	26	100	77	1
10	98	98	49	26
29	2	81	55	58
22	30	68	52	38
28	33	62	77	52
24	88	88	2	27
78	48	12	16	63
82	55	20	32	1
57	88	66	69	19
31	45	37	76	58
50	88	11	10	26
19	64	71	86	89
22	93	80	33	21
12	12	18	37	33
25	13	23	33	78
27	36	49	7	6
28	17	29	46	11
65	37	13	91	82
90	20	87	27	59
8	10	64	87	45
74	3	59	59	92
1	50	31	12	91
37	87	69	100	42
66	80	58	83	24
18	10	60	82	74
48	95	69	9	81
32	58	27	68	80
50	55	99	36	73
83	66	83	4	41
12	5	60	24	99
32	30	85	56	50
96	52	4	93	15
29	88	91	60	2
61	48	46	51	74
66	79	10	21	26
27	75	67	60	2
52	30	9	1	94
12	31	60	85	32
50	90	14	1	61
3	32	67	69	75
72	56	75	79	37
53	89	31	29	5
72	38	71	30	65
21	83	47	93	83
77	21	80	61	99
86	93	29	33	31
52	32	98	100	97
3	99	8	56	74
32	22	7	100	48
95	72	45	38	50
34	83	36	32	73
46	75	36	25	64
45	41	54	37	2
36	92	65	41	16
19	81	94	8	98
73	95	34	93	91
57	11	61	53	99
27	44	95	69	13
44	58	61	68	55
31	59	54	65	78
72	57	50	27	3
49	32	25	56	40
66	24	64	3	96
55	50	68	73	66
77	82	1	63	51
92	45	72	39	39
1	48	87	21	32
87	98	67	87	69
44	5	97	89	41
73	43	26	32	47
61	84	90	91	34
95	95	53	51	21
73	44	71	65	41
5	88	3	90	66
49	65	51	89	6
5	42	68	84	79
77	58	14	21	13
50	35	54	43	15
99	14	61	7	41
69	33	38	63	20
17	31	70	1	46
21	83	71	25	83
29	72	96	23	16
79	97	11	91	91
42	96	18	35	61
82	47	94	66	20
68	11	26	31	72
42	32	37	6	28
65	65	95	94	61
42	81	17	90	33
57	16	1	82	5
56	96	29	8	8
54	11	48	31	33
2	47	75	85	26
9	3	32	28	89
26	58	89	64	46
15	46	28	34	86
48	25	67	87	73
39	24	86	35	75
90	7	96	69	24
11	84	13	76	56
62	90	58	50	79
31	68	35	61	52
46	82	62	21	88
75	17	22	62	86
91	58	42	61	25
56	19	17	68	7
27	38	37	15	75
72	49	43	33	35
85	35	50	92	2
1	41	41	85	77
77	9	67	69	81
36	40	47	59	67
44	85	37	89	92
72	86	66	49	31
5	60	36	49	93
45	84	91	33	5
60	93	12	75	97
92	1	77	30	36
83	9	27	81	19
57	45	13	75	63
45	19	25	95	65
82	40	26	36	51
48	74	94	70	89
82	99	76	85	68
20	88	90	50	86
8	64	11	90	90
27	27	80	95	26
39	81	17	29	56
39	38	54	74	96
49	24	63	45	70
45	2	73	37	32
30	35	10	1	18
80	52	64	96	90
34	95	4	100	21
72	80	60	52	54
82	6	7	65	6
80	33	5	74	46
78	81	62	36	84
21	12	60	15	21
62	43	93	12	19
26	90	23	27	99
81	51	23	89	11
95	3	77	85	84
83	70	3	20	87
1	36	71	89	7
17	57	84	47	47
63	62	48	59	25
85	17	35	79	77
14	96	73	52	26
1	14	22	77	78
68	16	95	12	3
72	19	91	97	54
72	58	61	12	93
55	36	42	14	28
88	50	27	11	6
30	55	42	21	17
43	13	1	5	89
75	16	34	8	100
26	40	90	94	50
11	74	80	92	26
3	18	22	42	47
65	6	21	39	30
12	59	47	95	37
54	2	73	30	58
85	89	49	65	60
65	31	97	87	46
97	77	87	43	30
19	3	31	1	65
65	91	68	93	49
54	95	46	42	88
28	79	21	99	23
18	6	33	62	41
36	72	80	28	18
73	79	21	51	62
68	46	98	88	29
19	99	40	61	20
12	30	19	35	29
46	89	22	98	32
46	51	63	44	48
35	93	2	83	73
24	53	17	28	62
78	2	91	79	71
88	82	33	77	51
72	22	56	27	53
69	79	21	86	34
43	94	29	93	37
5	94	94	62	68
50	71	27	46	7
25	53	36	94	43
46	45	76	85	78
53	50	14	84	85
61	94	6	7	74
82	65	77	7	36
45	66	78	14	96
89	33	28	54	69
73	9	52	54	24
99	76	12	61	43
4	72	98	79	15
63	22	32	76	16
7	86	79	70	22
42	62	70	98	19
50	92	88	99	21
12	47	14	57	22
40	12	93	53	59
2	65	94	75	81
28	55	31	55	7
73	49	58	64	2
48	82	11	26	36
20	96	75	39	38
55	62	5	32	80
74	68	55	62	13
26	25	73	71	65
67	73	93	1	46
91	12	37	77	46
96	77	25	64	88
59	94	44	80	26
23	61	13	11	30
39	41	25	25	82
87	63	35	97	35
17	73	64	1	7
31	20	5	60	82
56	9	9	52	76
20	87	26	87	53
22	78	79	33	8
87	22	19	56	38
16	59	19	25	25
62	20	66	63	56
94	57	75	29	19
60	44	6	19	17
57	83	97	100	36
27	44	98	47	8
72	24	30	42	52
39	6	42	58	9
98	43	52	77	69
14	96	17	27	28
77	30	46	17	87
36	82	3	100	99
68	93	29	12	37
9	97	81	56	77
42	1	41	34	94
48	15	84	83	97
31	30	9	44	43
5	43	40	50	77
21	22	82	77	34
29	89	56	48	77
55	3	2	62	15
28	22	47	32	83
100	24	22	77	59
58	97	5	57	24
86	58	22	97	25
94	79	20	83	79
60	31	14	30	73
33	4	41	14	19
10	83	18	86	10
89	98	28	3	39
8	5	82	1	89
8	42	66	38	4
80	63	44	13	11
39	66	39	19	42
34	80	30	92	85
44	48	69	50	5
90	71	39	85	70
48	99	89	96	97
55	20	94	67	77
65	99	68	39	74
54	11	82	32	92
81	18	7	31	30
26	2	17	91	72
100	67	56	95	47
95	82	53	16	36
84	85	58	96	56
6	69	20	12	1
96	32	9	22	15
30	93	12	87	85
61	88	6	94	48
35	85	28	13	85
59	41	22	49	26
38	78	20	3	81
92	4	22	29	2
5	82	73	82	69
84	74	52	34	12
67	17	43	28	6
37	26	86	21	4
24	1	75	6	63
19	43	19	60	66
30	30	10	16	48
92	74	82	6	55
12	98	34	46	18
23	24	87	58	49
44	16	6	14	39
69	84	26	34	55
74	66	78	29	53
30	13	93	10	66
78	19	99	46	86
4	50	10	84	64
6	28	79	59	17
52	24	100	53	51
80	18	65	80	52
66	93	88	86	34
41	68	41	62	5
41	74	99	68	65
43	29	17	70	89
89	13	14	67	71
7	66	89	18	69
85	65	49	41	61
67	74	47	16	59
29	27	37	78	10
64	77	62	84	34
56	76	49	13	37
80	30	94	88	51
51	56	44	13	6
97	65	27	95	18
89	98	48	31	66
